Island,AB_Island_ID,Weigelt.ID,Archipelago,Species_Name,Common_Name,Sibley2_0ID,AB_Species_ID,introduced,modern_observed,historically_observed,fossil_observed,Source,Fossil_Evidence,Notes,,,,,,,,,,,
Alphonse,104,54442,Seychelles,Copsychus sechellarum,Seychelles Magpie-robin,,,0,0,1,0,SBRC Birds checklist as of 31 May 2013 (http://www.seychellesbirdrecordscommittee.com/the-seychelles-list.html),,exticnt,,,,,,,,,,,
Alphonse,104,54442,Seychelles,Dromas ardeola,Crab-plover,,,0,1,1,0,SBRC Birds checklist as of 31 May 2013 (http://www.seychellesbirdrecordscommittee.com/the-seychelles-list.html),,annual migrant,,,,,,,,,,,
Alphonse,104,54442,Seychelles,Estrilda astrild,Common Waxbill,,,0,1,1,0,SBRC Birds checklist as of 31 May 2013 (http://www.seychellesbirdrecordscommittee.com/the-seychelles-list.html),,breeds,,,,,,,,,,,
Alphonse,104,54442,Seychelles,Falco amurensis,Amur Falcon,,,0,1,1,0,SBRC Birds checklist as of 31 May 2013 (http://www.seychellesbirdrecordscommittee.com/the-seychelles-list.html),,annual migrant,,,,,,,,,,,
Alphonse,104,54442,Seychelles,Fregata ariel,Lesser Frigatebird,,,0,1,1,0,SBRC Birds checklist as of 31 May 2013 (http://www.seychellesbirdrecordscommittee.com/the-seychelles-list.html),,annual migrant,,,,,,,,,,,
Alphonse,104,54442,Seychelles,Fregata minor,Greater Frigatebird,,,0,1,1,0,SBRC Birds checklist as of 31 May 2013 (http://www.seychellesbirdrecordscommittee.com/the-seychelles-list.html),,annual migrant,,,,,,,,,,,
Alphonse,104,54442,Seychelles,Gygis alba,Fairy Tern,,,0,1,1,0,SBRC Birds checklist as of 31 May 2013 (http://www.seychellesbirdrecordscommittee.com/the-seychelles-list.html),,annual migrant,,,,,,,,,,,
Alphonse,104,54442,Seychelles,Hirundo rustica,Barn Swallow,,,0,1,1,0,SBRC Birds checklist as of 31 May 2013 (http://www.seychellesbirdrecordscommittee.com/the-seychelles-list.html),,annual migrant,,,,,,,,,,,
Alphonse,104,54442,Seychelles,Limosa lapponica,Bar-tailed Godwit,,,0,1,1,0,SBRC Birds checklist as of 31 May 2013 (http://www.seychellesbirdrecordscommittee.com/the-seychelles-list.html),,annual migrant,,,,,,,,,,,
Alphonse,104,54442,Seychelles,Numenius arquata,Eurasian Curlew,,,0,1,1,0,SBRC Birds checklist as of 31 May 2013 (http://www.seychellesbirdrecordscommittee.com/the-seychelles-list.html),,annual migrant,,,,,,,,,,,
Alphonse,104,54442,Seychelles,Numenius phaeopus,Whimbrel,,,0,1,1,0,SBRC Birds checklist as of 31 May 2013 (http://www.seychellesbirdrecordscommittee.com/the-seychelles-list.html),,annual migrant,,,,,,,,,,,
Alphonse,104,54442,Seychelles,Onychoprion anaethetus,Bridled Tern,,,0,1,1,0,SBRC Birds checklist as of 31 May 2013 (http://www.seychellesbirdrecordscommittee.com/the-seychelles-list.html),,annual migrant,,,,,,,,,,,
Alphonse,104,54442,Seychelles,Onychoprion fuscatus,Sooty Tern,,,0,1,1,0,SBRC Birds checklist as of 31 May 2013 (http://www.seychellesbirdrecordscommittee.com/the-seychelles-list.html),,annual migrant,,,,,,,,,,,
Alphonse,104,54442,Seychelles,Passer domesticus,House Sparrow,,,0,1,1,0,SBRC Birds checklist as of 31 May 2013 (http://www.seychellesbirdrecordscommittee.com/the-seychelles-list.html),,breeds,,,,,,,,,,,
Alphonse,104,54442,Seychelles,Phaethon lepturus,White-tailed Tropicbird,,,0,1,1,0,SBRC Birds checklist as of 31 May 2013 (http://www.seychellesbirdrecordscommittee.com/the-seychelles-list.html),,annual migrant,,,,,,,,,,,
Alphonse,104,54442,Seychelles,Pluvialis squatarola,Grey Plover,,,0,1,1,0,SBRC Birds checklist as of 31 May 2013 (http://www.seychellesbirdrecordscommittee.com/the-seychelles-list.html),,annual migrant,,,,,,,,,,,
Alphonse,104,54442,Seychelles,Puffinus bailloni,Tropical Shearwater,,,0,1,1,0,SBRC Birds checklist as of 31 May 2013 (http://www.seychellesbirdrecordscommittee.com/the-seychelles-list.html),,annual migrant,,,,,,,,,,,
Alphonse,104,54442,Seychelles,Puffinus pacificus,Wedge-tailed Shearwater,,,0,1,1,0,SBRC Birds checklist as of 31 May 2013 (http://www.seychellesbirdrecordscommittee.com/the-seychelles-list.html),,breeds,,,,,,,,,,,
Alphonse,104,54442,Seychelles,Sterna bengalensis,Lesser Crested Tern,,,0,1,1,0,SBRC Birds checklist as of 31 May 2013 (http://www.seychellesbirdrecordscommittee.com/the-seychelles-list.html),,annual migrant,,,,,,,,,,,
Alphonse,104,54442,Seychelles,Sterna bergii,Great Crested Tern,,,0,1,1,0,SBRC Birds checklist as of 31 May 2013 (http://www.seychellesbirdrecordscommittee.com/the-seychelles-list.html),,annual migrant,,,,,,,,,,,
Alphonse,104,54442,Seychelles,Sterna dougallii,Roseate Tern,,,0,1,1,0,SBRC Birds checklist as of 31 May 2013 (http://www.seychellesbirdrecordscommittee.com/the-seychelles-list.html),,annual migrant,,,,,,,,,,,
Alphonse,104,54442,Seychelles,Sterna hirundo,Common Tern,,,0,1,1,0,SBRC Birds checklist as of 31 May 2013 (http://www.seychellesbirdrecordscommittee.com/the-seychelles-list.html),,annual migrant,,,,,,,,,,,
Alphonse,104,54442,Seychelles,Sterna sumatrana,Black-naped Tern,,,0,1,1,0,SBRC Birds checklist as of 31 May 2013 (http://www.seychellesbirdrecordscommittee.com/the-seychelles-list.html),,annual migrant,,,,,,,,,,,
Alphonse,104,54442,Seychelles,Sternula saundersi,Saunders's Tern,,,0,1,1,0,SBRC Birds checklist as of 31 May 2013 (http://www.seychellesbirdrecordscommittee.com/the-seychelles-list.html),,annual migrant,,,,,,,,,,,
Alphonse,104,54442,Seychelles,Streptopelia picturata,Madagascar Turtle Dove,,,0,0,1,0,SBRC Birds checklist as of 31 May 2013 (http://www.seychellesbirdrecordscommittee.com/the-seychelles-list.html),,exticnt,,,,,,,,,,,
Alphonse,104,54442,Seychelles,Sula dactylatra,Masked Booby,,,0,1,1,0,SBRC Birds checklist as of 31 May 2013 (http://www.seychellesbirdrecordscommittee.com/the-seychelles-list.html),,annual migrant,,,,,,,,,,,
Alphonse,104,54442,Seychelles,Sula leucogaster,Brown Booby,,,0,1,1,0,SBRC Birds checklist as of 31 May 2013 (http://www.seychellesbirdrecordscommittee.com/the-seychelles-list.html),,annual migrant,,,,,,,,,,,
Alphonse,104,54442,Seychelles,Sula sula,Red-footed Booby,,,0,1,1,0,SBRC Birds checklist as of 31 May 2013 (http://www.seychellesbirdrecordscommittee.com/the-seychelles-list.html),,annual migrant,,,,,,,,,,,
Alphonse,104,54442,Seychelles,Tringa glareola,Wood Sandpiper,,,0,1,1,0,SBRC Birds checklist as of 31 May 2013 (http://www.seychellesbirdrecordscommittee.com/the-seychelles-list.html),,annual migrant,,,,,,,,,,,
Alphonse,104,54442,Seychelles,Tringa nebularia,Common Greenshank,,,0,1,1,0,SBRC Birds checklist as of 31 May 2013 (http://www.seychellesbirdrecordscommittee.com/the-seychelles-list.html),,annual migrant,,,,,,,,,,,
Amsterdam,,,,Anas marecula,,,,0,0,1,0,"Biber, E. 2002. Patterns of endemic extinctions among island bird species. Ecography, 25: 661-676; Olson & Jouventin 1996",,,,,,,,,,,,,
Antigua,58,11466,Lesser Antilles,Anas bahamensis,white-cheeked pintail,,,0,1,1,1,A Guide to the Birds of the West Indies ; Raffaele et al.;1998,"Pregill et al, 1994, bulletin Carnegie Museum","locally common, declining",,,,,,,,,,,
Antigua,58,11466,Lesser Antilles,Ardea alba,great egret,,,0,1,1,0,A Guide to the Birds of the West Indies ; Raffaele et al.;1998,,common,,,,,,,,,,,
Antigua,58,11466,Lesser Antilles,Bubulcus ibis,cattle egret,,,0,1,1,0,A Guide to the Birds of the West Indies ; Raffaele et al.;1998,,"common, first immigrants 1950s",,,,,,,,,,,
Antigua,58,11466,Lesser Antilles,Butorides virescens,green heron,,,0,1,1,0,A Guide to the Birds of the West Indies ; Raffaele et al.;1998,,common,,,,,,,,,,,
Antigua,58,11466,Lesser Antilles,Coccyzus minor,mangrove cuckoo,,,0,1,1,0,A Guide to the Birds of the West Indies ; Raffaele et al.;1998,,generally common,,,,,,,,,,,
Antigua,58,11466,Lesser Antilles,Coereba flaveola,bananaquit,,,0,1,1,0,A Guide to the Birds of the West Indies ; Raffaele et al.;1998,,common,,,,,,,,,,,
Antigua,58,11466,Lesser Antilles,Columba livia,rock dove,,,1,1,NA,NA,A Guide to the Birds of the West Indies ; Raffaele et al.;1998,,common,,,,,,,,,,,
Antigua,58,11466,Lesser Antilles,Columbina passerina,common ground-dove,,,0,1,1,1,A Guide to the Birds of the West Indies ; Raffaele et al.;1998,"Pregill et al, 1994, bulletin Carnegie Museum",common,,,,,,,,,,,
Antigua,58,11466,Lesser Antilles,Dendrocygna arborea,west indian whistling-duck,,,0,1,1,0,A Guide to the Birds of the West Indies ; Raffaele et al.;1998,,"rare, declining",,,,,,,,,,,
Antigua,58,11466,Lesser Antilles,Dendroica petechia,yellow warbler,,,0,1,1,0,A Guide to the Birds of the West Indies ; Raffaele et al.;1998,,common,,,,,,,,,,,
Antigua,58,11466,Lesser Antilles,Egretta thula,snowy egret,,,0,1,1,0,A Guide to the Birds of the West Indies ; Raffaele et al.;1998,,common,,,,,,,,,,,
Antigua,58,11466,Lesser Antilles,Egretta tricolor,tricolored heron,,,0,1,1,0,A Guide to the Birds of the West Indies ; Raffaele et al.;1998,,rare,,,,,,,,,,,
Antigua,58,11466,Lesser Antilles,Elaenia martinica,caribbean elaenia,,,0,1,1,0,A Guide to the Birds of the West Indies ; Raffaele et al.;1998,,"""lesser antillies"" unclear",,,,,,,,,,,
Antigua,58,11466,Lesser Antilles,Eulampis holosericeus,green-throated carib,,,0,1,1,0,A Guide to the Birds of the West Indies ; Raffaele et al.;1998,,common,,,,,,,,,,,
Antigua,58,11466,Lesser Antilles,Eulampis jugularis,purple-throated carib,,,0,1,1,0,A Guide to the Birds of the West Indies ; Raffaele et al.;1998,,uncommon,,,,,,,,,,,
Antigua,58,11466,Lesser Antilles,Euphonia musica,antillean euphonia,,,0,1,1,0,A Guide to the Birds of the West Indies ; Raffaele et al.;1998,,uncommon,,,,,,,,,,,
Antigua,58,11466,Lesser Antilles,Gallinula chloropus,common moorhen,,,0,1,1,0,A Guide to the Birds of the West Indies ; Raffaele et al.;1998,,common,,,,,,,,,,,
Antigua,58,11466,Lesser Antilles,Geotrygon montana,ruddy quail-dove,,,0,1,1,1,A Guide to the Birds of the West Indies ; Raffaele et al.;1998,"Pregill et al, 1994, bulletin Carnegie Museum","uncommon, ground dwelling",,,,,,,,,,,
Antigua,58,11466,Lesser Antilles,Loxigilla noctis,lesser antillean bullfinch,,,0,1,1,1,A Guide to the Birds of the West Indies ; Raffaele et al.;1998,"Pregill et al, 1994, bulletin Carnegie Museum",common,,,,,,,,,,,
Antigua,58,11466,Lesser Antilles,Margarops fuscatus,pearly-eyed thrasher,,,0,1,1,1,A Guide to the Birds of the West Indies ; Raffaele et al.;1998,"Pregill et al, 1994, bulletin Carnegie Museum",common,,,,,,,,,,,
Antigua,58,11466,Lesser Antilles,Nyctanassa violacea,yellow-crowned night-heron,,,0,1,1,1,A Guide to the Birds of the West Indies ; Raffaele et al.;1998,"Pregill et al, 1994, bulletin Carnegie Museum",common,,,,,,,,,,,
Antigua,58,11466,Lesser Antilles,Orthorhyncus cristatus,antillean crested hummingbird,,,0,1,1,1,A Guide to the Birds of the West Indies ; Raffaele et al.;1998,"Pregill et al, 1994, bulletin Carnegie Museum",common,,,,,,,,,,,
Antigua,58,11466,Lesser Antilles,Patagioenas leucocephala,white-crowned pigeon,,,0,1,1,0,A Guide to the Birds of the West Indies ; Raffaele et al.;1998,,Columba leucocephala,,,,,,,,,,,
Antigua,58,11466,Lesser Antilles,Patagioenas squamosa,scaly-naped pigeon,,,0,1,1,1,A Guide to the Birds of the West Indies ; Raffaele et al.;1998,"Pregill et al, 1994, bulletin Carnegie Museum",Columba squamosa,,,,,,,,,,,
Antigua,58,11466,Lesser Antilles,Quiscalus lugubris,carib grackle,,,0,1,1,0,A Guide to the Birds of the West Indies ; Raffaele et al.;1998,,common,,,,,,,,,,,
Antigua,58,11466,Lesser Antilles,Sicalis luteola,grassland yellow-finch,,,1,1,NA,NA,A Guide to the Birds of the West Indies ; Raffaele et al.;1998,,"uncommon, introduced to Barbados in 1900",,,,,,,,,,,
Antigua,58,11466,Lesser Antilles,Tiaris bicolor,black-faced grassquit,,,0,1,1,0,A Guide to the Birds of the West Indies ; Raffaele et al.;1998,,generally common,,,,,,,,,,,
Antigua,58,11466,Lesser Antilles,Tyrannus dominicensis,gray kingbird,,,0,1,1,1,A Guide to the Birds of the West Indies ; Raffaele et al.;1998,"Pregill et al, 1994, bulletin Carnegie Museum",common,,,,,,,,,,,
Antigua,58,11466,Lesser Antilles,Vireo altiloquus,black-whiskered vireo,,,0,1,1,0,A Guide to the Birds of the West Indies ; Raffaele et al.;1998,,common,,,,,,,,,,,
Antigua,58,11466,Lesser Antilles,Zenaida aurita,zenaida dove,,,0,1,1,1,A Guide to the Birds of the West Indies ; Raffaele et al.;1998,"Pregill et al, 1994, bulletin Carnegie Museum",common,,,,,,,,,,,
Antigua,58,11466,Lesser Antilles,Zenaida macroura,mourning dove,,,0,1,1,0,A Guide to the Birds of the West Indies ; Raffaele et al.;1998,,locally common,,,,,,,,,,,
Antigua,58,11466,Lesser Antilles,Amazona vittata,,,,0,0,0,1,"DAVID W. STEADMAN  ""Fossil vertebrates from Antigua, Lesser Antilles: Evidence for late
Holocene human-caused extinctions in the West Indies""","Pregill et al, 1994, bulletin Carnegie Museum",,,,,,,,,,,,
Antigua,58,11466,Lesser Antilles,Athene cunicularia,burrowing owl,,,0,0,0,1,"DAVID W. STEADMAN  ""Fossil vertebrates from Antigua, Lesser Antilles: Evidence for late
Holocene human-caused extinctions in the West Indies""","Pregill et al, 1994, bulletin Carnegie Museum",,,,,,,,,,,,
Antigua,58,11466,Lesser Antilles,Porphyrula martinica,purple gallinule,,,0,0,0,1,"DAVID W. STEADMAN  ""Fossil vertebrates from Antigua, Lesser Antilles: Evidence for late
Holocene human-caused extinctions in the West Indies""","DAVID W. STEADMAN  ""Fossil vertebrates from Antigua, Lesser Antilles: Evidence for lateHolocene human-caused extinctions in the West Indies""",,,,,,,,,,,,
Antigua,58,11466,Lesser Antilles,Porzana flaviventer,yellow-breasted crake,,,0,0,0,1,"DAVID W. STEADMAN  ""Fossil vertebrates from Antigua, Lesser Antilles: Evidence for late
Holocene human-caused extinctions in the West Indies""","DAVID W. STEADMAN  ""Fossil vertebrates from Antigua, Lesser Antilles: Evidence for late
Holocene human-caused extinctions in the West Indies""",,,,,,,,,,,,
Antigua,58,11466,Lesser Antilles,Cinclocerthia ruficauda,brown trembler,,,0,0,0,1,Milberg & Tyrberg,"Pregill et al, 1994, bulletin Carnegie Museum",,,,,,,,,,,,
Antigua,58,11466,Lesser Antilles,Egretta sp,,,,0,0,1,1,,"Pregill et al, 1994, bulletin Carnegie Museum",common,,,,,,,,,,,
Antipodes,149,4946,New Zealand,Acanthis cabaret,Lesser Redpoll,,,1,1,NA,NA,Avibase website,,,,,,,,,,,,,
Antipodes,149,4946,New Zealand,Acanthis flammea,Common Redpoll,,,1,1,NA,NA,Avibase website,,,,,,,,,,,,,
Antipodes,149,4946,New Zealand,Prunella modularis,Dunnock,,,1,1,NA,NA,Avibase website,,,,,,,,,,,,,
Antipodes,149,4946,New Zealand,Sturnus vulgaris,European starling,,,1,1,NA,NA,Avibase website,,,,,,,,,,,,,
Antipodes,149,4946,New Zealand,Turdus philomelos,Song Thrush,,,1,1,NA,NA,Avibase website,,,,,,,,,,,,,
Antipodes,149,4946,New Zealand,Anas platyrhynchos,Mallard duck,,,1,1,NA,NA,,,,,,,,,,,,,,
Antipodes,149,4946,New Zealand,Anas superciliosa,Pacific Black Duck,,,0,1,1,0,,,,,,,,,,,,,,
Antipodes,149,4946,New Zealand,Anthus novaeseelandiae,Australasian Pipit,,,0,1,1,0,,,,,,,,,,,,,,
Antipodes,149,4946,New Zealand,Cyanoramphus novaezelandiae,Reischek's parakeet,,,0,1,1,0,,,,,,,,,,,,,,
Antipodes,149,4946,New Zealand,Cyanoramphus novaezelandiae,Red fronted parakeet,,,0,1,1,0,,,,,,,,,,,,,,
Antipodes,149,4946,New Zealand,Cyanoramphus unicolor,Antipodes island parakeet,,,0,1,1,0,,,,,,,,,,,,,,
Antipodes,149,4946,New Zealand,Zosterops lateralis,Silver-eye,,,0,1,1,0,,,,,,,,,,,,,,
Ascension,,8452,Atlantic Ocean,Acridotheres tristis,Common Myna,,,1,1,NA,NA,Avibase,,,,,,,,,,,,,
Ascension,,8452,Atlantic Ocean,Anous minutus,Black Noddy,,,0,1,1,0,Avibase,,,,,,,,,,,,,
Ascension,,8452,Atlantic Ocean,Anous stolidus,Brown Noddy,,,0,1,1,0,Avibase,,,,,,,,,,,,,
Ascension,,8452,Atlantic Ocean,Anous tenuirostris,Lesser Noddy,,,0,1,1,0,Avibase,,,,,,,,,,,,,
Ascension,,8452,Atlantic Ocean,Calonectris diomedea,Cory's Shearwater,,,0,1,1,0,Avibase,,,,,,,,,,,,,
Ascension,,8452,Atlantic Ocean,Columba livia,Rock Pigeon,,,0,1,1,0,Avibase,,,,,,,,,,,,,
Ascension,,8452,Atlantic Ocean,Estrilda astrild,Common Waxbill,,,1,1,NA,NA,Avibase,,,,,,,,,,,,,
Ascension,,8452,Atlantic Ocean,Foudia madagascariensis,Red Fody,,,0,1,1,0,Avibase,,,,,,,,,,,,,
Ascension,,8452,Atlantic Ocean,Francolinus afer,Red-necked Francolin,,,1,1,NA,NA,Avibase,,,,,,,,,,,,,
Ascension,,8452,Atlantic Ocean,Fregata aquila,Ascension Island Frigatebird,,,0,1,1,0,Avibase,,Endemic Vulnerable,,,,,,,,,,,
Ascension,,8452,Atlantic Ocean,Fregata minor,Great Frigatebird,,,0,1,1,0,Avibase,,,,,,,,,,,,,
Ascension,,8452,Atlantic Ocean,Gallinula chloropus,Eurasian Moorhen,,,0,1,1,0,Avibase,,,,,,,,,,,,,
Ascension,,8452,Atlantic Ocean,Geopelia striata,Zebra Dove,,,0,1,1,0,Avibase,,,,,,,,,,,,,
Ascension,,8452,Atlantic Ocean,Gracula religiosa,Common Hill Myna,,,1,1,NA,NA,Avibase,,,,,,,,,,,,,
Ascension,,8452,Atlantic Ocean,Gygis alba,White Tern,,,0,1,1,0,Avibase,,,,,,,,,,,,,
Ascension,,8452,Atlantic Ocean,Oceanodroma castro,Band-rumped Storm-Petrel,,,0,1,1,0,Avibase,,,,,,,,,,,,,
Ascension,,8452,Atlantic Ocean,Onychoprion fuscatus,Sooty Tern,,,0,1,1,0,Avibase,,,,,,,,,,,,,
Ascension,,8452,Atlantic Ocean,Phaethon aethereus,Red-billed Tropicbird,,,0,1,1,0,Avibase,,,,,,,,,,,,,
Ascension,,8452,Atlantic Ocean,Phaethon lepturus,White-tailed Tropicbird,,,0,1,1,0,Avibase,,,,,,,,,,,,,
Ascension,,8452,Atlantic Ocean,Phasianus colchicus,Ring-necked Pheasant,,,0,1,1,0,Avibase,,,,,,,,,,,,,
Ascension,,8452,Atlantic Ocean,Serinus flaviventris,Yellow Canary,,,1,1,NA,NA,Avibase,,,,,,,,,,,,,
Ascension,,8452,Atlantic Ocean,Sterna vittata,Antarctic Tern,,,0,1,1,0,Avibase,,,,,,,,,,,,,
Ascension,,8452,Atlantic Ocean,Sula dactylatra,Masked Booby,,,0,1,1,0,Avibase,,,,,,,,,,,,,
Ascension,,8452,Atlantic Ocean,Sula leucogaster,Brown Booby,,,0,1,1,0,Avibase,,,,,,,,,,,,,
Ascension,,8452,Atlantic Ocean,Sula sula,Red-footed Booby,,,0,1,1,0,Avibase,,,,,,,,,,,,,
Ascension,,8452,Atlantic Ocean,Turdus merula,Eurasian Blackbird,,,0,1,1,0,Avibase,,,,,,,,,,,,,
Ascension,,8452,Atlantic Ocean,Vidua regia,Shaft-tailed Whydah,,,1,1,NA,NA,Avibase,,,,,,,,,,,,,
Ascension,,,,Nycticorax sp.,,,,0,0,0,1,"Biber, E. 2002. Patterns of endemic extinctions among island bird species. Ecography, 25: 661-676",,known from fossils,,,,,,,,,,,
Ascension,,,,Atlantisia elpenor,Ascension Flightless Crake,,,0,0,1,1,"Olson, 1973. Smiths.Contrib.Zoology 152 p.ii,7",,,,,,,,,,,,,
Atiu,3,8715,Cook Is,Anas superciliosa,,,34,0,1,1,0,steadman 2006,,,,,,,,,,,,,
Atiu,3,8715,Cook Is,Collocalia sawtelli,,,110,0,1,1,1,steadman 2006,,,,,,,,,,,,,
Atiu,3,8715,Cook Is,Ducula aurorae,,,147,0,0,0,1,steadman 2006,,,,,,,,,,,,,
Atiu,3,8715,Cook Is,Ducula pacifica,,,156,0,1,1,0,steadman 2006,,,,,,,,,,,,,
Atiu,3,8715,Cook Is,Egretta sacra,,,168,0,1,1,0,steadman 2006,,,,,,,,,,,,,
Atiu,3,8715,Cook Is,Gallicolumba erythroptera,,,184,0,0,0,1,steadman 2006,,,,,,,,,,,,,
Atiu,3,8715,Cook Is,Halcyon tuta,,,237,0,1,1,1,steadman 2006,,,,,,,,,,,,,
Atiu,3,8715,Cook Is,Porzana tabuensis,,,392,0,1,1,1,steadman 2006,,,,,,,,,,,,,
Atiu,3,8715,Cook Is,Ptilinopus rarotongensis,,,413,0,1,1,0,steadman 2006,,,,,,,,,,,,,
Atiu,3,8715,Cook Is,Vini kuhlii,,,458,0,0,1,1,steadman 2006,,,,,,,,,,,,,
Atiu,3,8715,Cook Is,Gallus gallus,,,,1,1,1,NA,,,,,,,,,,,,,,
Auckland,150,4643,New Zealand,Acanthis cabaret,Lesser Redpoll,,,1,1,NA,NA,Avibase website,,,,,,,,,,,,,
Auckland,150,4643,New Zealand,Acanthis flammea,Common Redpoll,,,1,1,NA,NA,Avibase website,,,,,,,,,,,,,
Auckland,150,4643,New Zealand,Alauda arvensis,Sky Lark,,,1,1,NA,NA,Avibase website,,,,,,,,,,,,,
Auckland,150,4643,New Zealand,Anas platyrhynchos,Mallard,,,1,1,NA,NA,Avibase website,,,,,,,,,,,,,
Auckland,150,4643,New Zealand,Carduelis carduelis,European Goldfinch,,,1,1,NA,NA,Avibase website,,,,,,,,,,,,,
Auckland,150,4643,New Zealand,Fringilla coelebs,Common Chaffinch,,,1,1,NA,NA,Avibase website,,,,,,,,,,,,,
Auckland,150,4643,New Zealand,Prunella modularis,Dunnock,,,1,1,NA,NA,Avibase website,,,,,,,,,,,,,
Auckland,150,4643,New Zealand,Sturnus vulgaris,European Starling,,,1,1,NA,NA,Avibase website,,,,,,,,,,,,,
Auckland,150,4643,New Zealand,Turdus merula,Eurasian Blackbird,,,1,1,NA,NA,Avibase website,,,,,,,,,,,,,
Auckland,150,4643,New Zealand,Turdus philomelos,Song Thrush,,,1,1,NA,NA,Avibase website,,,,,,,,,,,,,
Auckland,150,4643,New Zealand,Anas aucklandica,Auckland Islands Teal,,,0,1,1,0,,,,,,,,,,,,,,
Auckland,150,4643,New Zealand,Anthornis melanura,New Zealand Bellbird,,,0,1,1,0,,,,,,,,,,,,,,
Auckland,150,4643,New Zealand,Anthus novaeseelandiae,Australasian Pipit,,,0,1,1,0,,,,,,,,,,,,,,
Auckland,150,4643,New Zealand,Cyanoramphus auriceps,Yellow-fronted Parakeet,,,0,1,1,0,,,,,,,,,,,,,,
Auckland,150,4643,New Zealand,Cyanoramphus novaezelandiae,Red-fronted Parakeet,,,0,1,1,0,,,,,,,,,,,,,,
Auckland,150,4643,New Zealand,Falco novaeseelandiae,New Zealand Falcon,,,0,1,1,0,,,,,,,,,,,,,,
Auckland,150,4643,New Zealand,Gallirallus philippensis,Buff-banded Rail,,,0,1,1,0,,,,,,,,,,,,,,
Auckland,150,4643,New Zealand,Lewinia muelleri,Auckland Islands Rail,,,0,1,1,0,,,,,,,,,,,,,,
Auckland,150,4643,New Zealand,Mergus australis,Auckland Islands Merganser,,,0,0,1,0,,,,,,,,,,,,,,
Auckland,150,4643,New Zealand,Petroica macrocephala,Tomtit,,,0,1,1,0,,,,,,,,,,,,,,
Auckland,150,4643,New Zealand,Prosthemadera novaeseelandiae,Tui,,,0,1,1,0,,,,,,,,,,,,,,
Auckland,150,4643,New Zealand,Zosterops lateralis,Silver-eye,,,0,1,1,0,,,,,,,,,,,,,,
Bellona,151,80642,Solomon Islands,Accipiter fasciatus fasciatus,Brown Goshawk,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/bellona.pdf,,,,,,,,,,,,,
Bellona,151,80642,Solomon Islands,Aerodramus vanikorensis lugubris,Uniform Swiftlet,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/bellona.pdf,,,,,,,,,,,,,
Bellona,151,80642,Solomon Islands,Anous stolidus pileatus,Brown Noddy,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/bellona.pdf,,,,,,,,,,,,,
Bellona,151,80642,Solomon Islands,Aplornis cantoroides,Singing Starling,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/bellona.pdf,,,,,,,,,,,,,
Bellona,151,80642,Solomon Islands,Aplornis insularis,Rennell Starling,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/bellona.pdf,,,,,,,,,,,,,
Bellona,151,80642,Solomon Islands,Caloenas nicobarica nicobarica,Nicobar Pigeon,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/bellona.pdf,,,,,,,,,,,,,
Bellona,151,80642,Solomon Islands,Collocalia esculenta desiderata,Glossy Swiftlet,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/bellona.pdf,,,,,,,,,,,,,
Bellona,151,80642,Solomon Islands,Coracina lineata gracilis,Barred Cuckoo-shrike,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/bellona.pdf,,,,,,,,,,,,,
Bellona,151,80642,Solomon Islands,Ducula p. pacifica,Pacific Imperial Pigeon,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/bellona.pdf,,,,,,,,,,,,,
Bellona,151,80642,Solomon Islands,Egretta sacra,Eastern Reef Egret,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/bellona.pdf,,,,,,,,,,,,,
Bellona,151,80642,Solomon Islands,Fregata ariel,Lesser Frigatebird,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/bellona.pdf,,,,,,,,,,,,,
Bellona,151,80642,Solomon Islands,Gallicolumba beccarii solomonensis,Bronze Ground Dove,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/bellona.pdf,,,,,,,,,,,,,
Bellona,151,80642,Solomon Islands,Macropygia mackinlayi arossi,Mackinlay's Cuckoo-Dove,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/bellona.pdf,,,,,,,,,,,,,
Bellona,151,80642,Solomon Islands,Onychoprion a. anaethetus,Bridled Tern,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/bellona.pdf,,,,,,,,,,,,,
Bellona,151,80642,Solomon Islands,Pandion cristatus melvillensis,Eastern Osprey,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/bellona.pdf,,,,,,,,,,,,,
Bellona,151,80642,Solomon Islands,Porphyrio porphyrio samoensis,Purple Swamphen,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/bellona.pdf,,,,,,,,,,,,,
Bellona,151,80642,Solomon Islands,Porzana tabuensis,Spotless Crake,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/bellona.pdf,,,,,,,,,,,,,
